railway_station_code,railway_station_name,railway_latitude,railway_longitude,ghcnh_station_id,ghcnh_station_name,ghcnh_latitude,ghcnh_longitude,distance_km
SNKB,Sonkhamb,21.274259,78.725612,42867099999,DR BABA SAHEB AMBEDKAR INTL,21.092,79.047,39.0
SNKG,Sankaragummanur Halt,15.167166,77.235523,43237099999,PBO ANANTAPUR,14.583,77.633,77.74
SNKL,Sankarankovil,9.176539,77.525924,43376099999,PALAYANKOTTAI,8.733,77.75,55.12
SNKR,Sanka,23.52693,86.616164,42705099999,PURULIA,23.333,86.417,29.63
SNL,Sanahwal,30.837436,75.9795,42099099999,LUDHIANA,30.867,75.933,5.52
SNLR,Santalpur,23.759161000000002,71.181545,42539099999,DEESA,24.2,72.2,114.5
SNM,Sitanagaram,18.672547,83.375524,43097099999,KORAPUT,18.817,82.717,71.18
SNN,Sonegaon,20.629319,78.709706,42939099999,WARDHA,20.667,78.583,13.83
SNP,Sonipat,28.989423000000002,77.017343,42176099999,ROHTAK,28.833,76.583,45.72
SNPR,Singarpur,27.116202,77.72370699999999,42260099999,AGRA,27.156,77.961,23.89
SNQ,Sankarpur,24.427623,86.637552,42599099999,DUMKA,24.267,87.25,64.56
SNRR,Sansarpur,23.6789703455,80.3473074512,42679099999,UMARIA,23.533,80.883,56.94
SNS,Sasni,27.704263607599998,78.1224601752,42262099999,ALIGARH,27.883,78.067,20.61
SNSI,Sainagar Shirdi,19.780792299999998,74.4806877,42920099999,OZAR AIR FORCE STATION /NASHIK ARPT,20.119,73.914,70.16
SNSL,Sonshelu,21.274379,74.66225600000001,42846099999,NANDURBAR,21.333,74.25,43.2
SNT,Sainthia,23.949741,87.68120499999999,42708099999,SHANTI NIKETAN,23.65,87.7,33.38
SNTD,Santaldih,23.596660999999997,86.48312299999999,42705099999,PURULIA,23.333,86.417,30.08
SNX,Saneh Road,29.689652272500002,78.4494025903,42143099999,NAJIBABAD,29.617,78.383,10.32
SOA,Sanosara,21.748110299,71.7894786566,42080199999,BHAVNAGAR,21.752,72.185,40.85
SOAE,Somra Bazar,23.13916,88.433032,42714099999,BAGATI,22.983,88.367,18.63
SOD,Sojat Road,25.862203,73.75567199999999,42339099999,JODHPUR,26.251,73.049,82.78
SOG,Suratgarh,29.324152,73.90724800000001,42123099999,GANGANAGAR,29.917,73.917,65.93
SOGR,Sagra,22.153756,84.459478,42792099999,SUNDARGARH,22.117,84.033,44.12
SOJN,Sihor Gujarat,21.724798000000003,71.957197,42080199999,BHAVNAGAR,21.752,72.185,23.72
SOL,Solan,30.907937,77.097531,42083099999,SHIMLA,31.1,77.167,22.36
SOM,Somna,28.052674,77.948193,42262099999,ALIGARH,27.883,78.067,22.18
SONH,Seonan Halt,25.285709039300002,85.01186038569999,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,34.8
SONI,Soni,26.527305000000002,78.55522599999999,42361099999,GWALIOR,26.293,78.228,41.72
SOQ,Sompur Road,15.421498999999999,75.87207,43201099999,GADAG,15.417,75.633,25.63
SOR,Sonagir,25.730668,78.409099,42460099999,DATIA,25.667,78.467,9.15
SORO,Soro,21.291083999999998,86.69253900000001,42895099999,BALASORE,21.517,86.933,35.37
SOS,Somesar,25.520225999999997,73.450999,42441099999,ERINPURA /JAWAI DAM SITE,25.083,73.083,61.09
SOT,Shohratgarh,27.374710999999998,82.96929300000001,44438099999,BHAIRAHAWA / GAUTAM BUDDHA,27.506,83.416,46.44
SOU,Supaul,26.117556999999998,86.603023,42393099999,SUPAUL,26.133,86.583,2.64
SPC,Sitapur City,27.583612,80.679695,42270099999,KHERI,27.9,80.8,37.12
SPDM,Singhpur Dumra,25.065781416,79.8964954901,42567099999,KHAJURAHO,24.983,79.917,9.43
SPE,Sullurupeta,13.696463,80.018161,43275099999,TIRUPATHI,13.667,79.583,47.13
SPF,Stuartpuram,15.868003,80.406913,43220099999,BAPATLA,15.9,80.467,7.35
SPGR,Sampige Road,13.270203,76.760983,43263099999,HASSAN,12.967,76.333,57.31
SPJ,Samastipur,25.858304,85.78736,42391099999,DARBHANGA,26.167,85.9,36.12
SPK,Sapekhati,27.110416,95.160918,42314099999,DIBRUGARH,27.484,95.017,43.91
SPLE,Sujnipara,24.571584,88.03679699999999,42503099999,MALDA,25.033,88.133,52.22
SPN,Shahjehanpur,27.894224,79.904605,42266099999,SHAHJAHANPUR,27.883,79.9,1.33
SPP,Shahpur Patoree,25.639425999999997,85.5813,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,49.75
SPRD,Singapuram Road,19.258673,83.403066,43042099999,BHAWANIPATNA,19.917,83.183,76.75
SPRM,Sitapuram,18.814443,83.982854,43105099999,KALINGAPATAM,18.333,84.133,55.82
SPT,Sompeta,18.981296999999998,84.58149999999999,43049099999,GOPALPUR,19.267,84.883,44.86
SPX,Sapatgram,26.334709,90.10955799999999,42423099999,JORHAT,26.067,90.167,30.31
SPYA,Sipaya,26.564981,84.326498,42383099999,MOTIHARI,26.667,84.917,59.79
SPZ,Sampla,28.781933000000002,76.773299,42176099999,ROHTAK,28.833,76.583,19.39
SQF,Sukritipur,24.913078000000002,92.582849,42619099999,SILCHAR,24.75,92.8,28.44
SQL,Sontalai,22.613017999999997,77.94977499999999,42763099999,HOSHANGABAD,22.767,77.767,25.39
SQN,Sarai Kansrai,25.516633,82.34519800000001,42479099999,LAL BAHADUR SHASTRI VARANASI INTL,25.45,82.867,52.9
SQQ,Salagaon,20.56434,85.957487,42970099999,CUTTACK,20.467,85.933,11.12
SQR,Sultanpur Lodi,31.211713,75.203016,42071099999,AMRITSAR,31.71,74.797,67.48
SQW,Sidhwalia,26.333838,84.666995,42383099999,MOTIHARI,26.667,84.917,44.62
SRAS,Siras,26.2571138478,76.00108138670001,42348099999,JAIPUR,26.824,75.812,65.78
SRBA,Saragbundia,22.212297,82.732324,42782099999,BILASPUR,21.988,82.111,68.7
SRC,Santragachi,22.58393,88.284011,42807099999,BEHALA,22.505,88.293,8.83
SRE,Saharanpur,29.960529,77.54173899999999,42137099999,KARNAL,29.7,77.033,56.99
SRF,Sagar Jambagaru,14.142728,75.15471199999999,43258099999,SHIVAMOGGA,13.858,75.62,59.35
SRGH,Surajgarh,28.30168415387253,75.73429978452623,42174099999,PILANI,28.333,75.583,15.21
SRGM,Srirangam,10.857918,78.696348,43343099999,TIRUCHIRAPALLI TOWN,10.767,78.717,10.36
SRGP,Saragipali,20.98404,84.565386,42969099999,ANGUL,20.833,85.1,58.02
SRGT,Surendranagar G,22.734565,71.636053,42740099999,SURENDRANAGAR,22.733,71.6,3.7
SRID,Sridham,23.033843,79.484397,42770099999,NARSINGHPUR,22.95,79.183,32.23
SRJ,Shankargarh,25.1813005966,81.6190324237,42475099999,ALLAHABAD ARPT,25.44,81.734,31.0
SRJM,Sirjam,23.403864,86.83509699999999,42706099999,BANKURA,23.383,87.083,25.41
SRJN,Sirajnagar,23.818590999999998,88.27076000000001,42603099999,BERHAMPORE,24.133,88.267,34.96
SRKI,Semarkheri,24.288941,78.177733,42671099999,SAGAR,23.85,78.75,75.88
SRKR,Salarkhurd,26.447388357799998,84.273451449,42383099999,MOTIHARI,26.667,84.917,68.51
SRNK,Soron Shukar Kshetra,27.883353999999997,78.748458,42262099999,ALIGARH,27.883,78.067,66.98
SRNR,Sriramnagar,16.306568,77.865894,43168099999,MAHABUBNAGAR,16.75,78.0,51.34
SRNT,Sarnath,25.375998,83.032634,42483099999,VARANASI,25.3,83.017,8.6
SRO,Sirathu,25.650642,81.31786,42475099999,ALLAHABAD ARPT,25.44,81.734,47.87
SRP,Serampore,22.753967999999997,88.338031,42809099999,NETAJI SUBHASH CHANDRA BOSE INTL,22.655,88.447,15.69
SRPJ,Swarupganj,24.6581702628,72.9319259351,42540099999,MOUNT ABU,24.6,72.717,22.67
SRPM,Siripuram,16.412602999999997,80.295123,43182099999,NANDIGAMA,16.783,80.283,41.21
SRR,Shoranur,10.758854999999999,76.27219600000001,43357099999,THRISSUR,10.517,76.217,27.56
SRRG,Surergoth,27.18282,76.605353,42255099999,ALWAR,27.5,76.583,35.34
SRSI,Sarsi,25.86331602863504,87.28521798737347,42395099999,FORBESGANJ,26.3,87.267,48.59
SRT,Satur,9.357545,77.92156999999999,43360099999,MADURAI,9.835,78.093,56.32
SRTL,Cherthala,9.690992,76.325151,43352099999,ALAPUZHA,9.55,76.417,18.63
SRTN,Sibsagar Town,26.989967999999998,94.643517,42423199999,JORHAT,26.732,94.176,54.53
SRU,Salempur,26.298048,83.923271,42379099999,GORAKHPUR,26.74,83.45,68.06
SRVX,Suravali (h),15.291947,73.939328,43194099999,GOA INTL,15.381,73.831,15.26
SRW,Shri Karanpur,29.844419000000002,73.458716,41678099999,BAHAWALNAGAR,29.95,73.25,23.29
SRWN,Saraswati Nagar,21.251382,81.603905,42872099999,MANA,21.233,81.65,5.2
SRY,Sirari,25.132853,85.952587,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,100.71
SSA,Sirsa,29.539153,75.034944,42131099999,HISAR,29.179,75.755,80.46
SSB,Shakurbasti,28.680227328700003,77.1299115857,42181099999,INDIRA GANDHI INTL,28.567,77.103,12.86
